DateTime,Aasu_RNF_in,Poloa_RNF_in,Vaipito_RNF_in
2560.00,0,0,
2561.00,0,0,
2562.00,0,0,
2563.00,0,0,
2564.00,0,0,
2565.00,0,0,
2566.00,0,0,
2567.00,0,0,
2568.00,0,0,
2569.00,0,0,
2570.00,0,0,
2571.00,0,0,
2572.00,0,0,
2573.00,0,0,
2574.00,0,0,
2575.00,0,0,
2576.00,0,0,
2577.00,0,0,
2578.00,0,0,
2579.00,0,0,
2580.00,0,0,
2581.00,0,0,
2582.00,0,0,
2583.00,0,0,
2584.00,0,0,
2585.00,0,0,
2586.00,0,0,
2587.00,0,0,
2588.00,0,0,
2589.00,0,0,
2590.00,0,0,
2591.00,0,0,
2592.00,0,0,
2593.00,0,0,
2594.00,0,0,
2595.00,0,0,
2596.00,0,0,
2597.00,0,0,
2598.00,0,0,
2599.00,0,0,
2600.00,0,0,
2601.00,0,0,
2602.00,0,0,
2603.00,0,0,
2604.00,0,0,
2605.00,0,0,
2606.00,0,0,
2607.00,0,0,
2608.00,0,0,
2609.00,0,0,
2610.00,0,0,
2611.00,0,0,
2612.00,0,0,
2613.00,0,0,
2614.00,0,0,
2615.00,0,0,
2616.00,0,0,
2617.00,0,0,
2618.00,0,0,
2619.00,0,0,
2620.00,0,0,
2621.00,0,0,
2622.00,0,0,
2623.00,0,0,
2624.00,0,0,
2625.00,0,0,
2626.00,0,0,
2627.00,0,0,
2628.00,0,0,
2629.00,0,0,
2630.00,0,0,
2631.00,0,0,
2632.00,0,0,
2633.00,0,0,
2634.00,0,0,
2635.00,0,0,
2636.00,0,0,
2637.00,0,0,
2638.00,0,0,
2639.00,0,0,
2640.00,0,0,
2641.00,0,0,
2642.00,0,0,
2643.00,0,0,
2644.00,0,0,
2645.00,0,0,
2646.00,0,0,
2647.00,0,0,
2648.00,0,0,
2649.00,0,0,
2650.00,0,0,
2651.00,0,0,
2652.00,0,0,
2653.00,0,0,
2654.00,0,0,
2655.00,0,0,
2656.00,0,0,
2657.00,0,0,
2658.00,0,0,
2659.00,0,0,
2660.00,0,0,
2661.00,0,0,
2662.00,0,0,
2663.00,0,0,
2664.00,0,0,
2665.00,0,0,
2666.00,0,0,
2667.00,0,0,
2668.00,0,0,
2669.00,0,0,
2670.00,0,0,
2671.00,0,0,
2672.00,0,0,
2673.00,0,0,
2674.00,0,0,
2675.00,0,0,
2676.00,0,0,
2677.00,0,0,
2678.00,0,0,
2679.00,0,0,
2680.00,0,0,
2681.00,0,0,
2682.00,0,0,
2683.00,0,0,
2684.00,0,0,
2685.00,0,0,
2686.00,0,0,
2687.00,0,0,
2688.00,0,0,
2689.00,0,0,
2690.00,0,0,
2691.00,0,0,
2692.00,0,0,
2693.00,0,0,
2694.00,0,0,
2695.00,0,0,
2696.00,0,0,
2697.00,0,0,
2698.00,0,0,
2699.00,0,0,
2700.00,0,0,
2701.00,0,0,
2702.00,0,0,
2703.00,0,0,
2704.00,0,0,
2705.00,0,0,
2706.00,0,0,
2707.00,0,0,
2708.00,0,0,
2709.00,0,0,
2710.00,0,0,
2711.00,0,0,
2712.00,0,0,
2713.00,0,0,
2714.00,0,0,
2715.00,0,0,
2716.00,0,0,
2717.00,0,0,
2718.00,0,0,
2719.00,0,0,
2720.00,0,0,
2721.00,0.03,0,
2722.00,0.03,0,
2723.00,0.01,0,
2724.00,0,0,
2725.00,0,0,
2726.00,0,0,
2727.00,0.02,0.01,
2728.00,0.05,0,
2729.00,0,0.01,
2730.00,0,0.01,
2731.00,0,0,
2732.00,0,0,
2733.00,0,0,
2734.00,0,0,
2735.00,0.01,0,
2736.00,0,0,
2737.00,0,0,
2738.00,0,0,
2739.00,0.04,0,
2740.00,0,0,
2741.00,0,0,
2742.00,0.01,0,
2743.00,0,0,
2744.00,0.01,0,
2745.00,0,0,
2746.00,0,0.06,
2747.00,0,0.1,
2748.00,0,0,
2749.00,0,0,
2750.00,0.01,0,
2751.00,0,0,
2752.00,0,0,
2753.00,0.01,0,
2754.00,0,0,
2755.00,0.02,0,
2756.00,0,0,
2757.00,0,0,
2758.00,0.01,0,
2759.00,0,0.01,
2760.00,0,0,
2761.00,0,0,
2762.00,0,0,
2763.00,0,0,
2764.00,0,0,
2765.00,0,0,
2766.00,0,0,
2767.00,0,0,
2768.00,0,0,
2769.00,0,0,
2770.00,0,0,
2771.00,0,0,
2772.00,0,0,
2773.00,0,0,
2774.00,0,0,
2775.00,0,0,
2776.00,0,0,
2777.00,0,0,
2778.00,0,0,
2779.00,0,0,
2780.00,0,0,
2781.00,0,0,
2782.00,0,0,
2783.00,0,0,
2784.00,0,0,
2785.00,0,0,
2786.00,0,0,
2787.00,0,0,
2788.00,0,0,
2789.00,0,0,
2790.00,0,0,
2791.00,0,0,
2792.00,0,0,
2793.00,0,0,
2794.00,0,0,
2795.00,0,0,
2796.00,0,0,
2797.00,0,0,
2798.00,0,0,
2799.00,0,0,
2800.00,0,0,
2801.00,0,0,
2802.00,0,0,
2803.00,0,0,
2804.00,0,0,
2805.00,0,0,
2806.00,0,0,
2807.00,0,0,
2808.00,0,0,
2809.00,0,0,
2810.00,0,0,
2811.00,0,0,
2812.00,0,0,
2813.00,0,0,
2814.00,0,0,
2815.00,0,0,
2816.00,0,0,
2817.00,0,0,
2818.00,0,0,
2819.00,0,0,
2820.00,0,0,
2821.00,0,0,
2822.00,0,0,
2823.00,0,0,
2824.00,0,0,
2825.00,0,0,
2826.00,0,0,
2827.00,0,0,
2828.00,0,0,
2829.00,0,0,
2830.00,0,0,
2831.00,0,0,
2832.00,0,0,
2833.00,0,0,
2834.00,0,0,
2835.00,0,0,
2836.00,0,0,
2837.00,0,0,
2838.00,0,0,
2839.00,0,0,
2840.00,0,0,
2841.00,0,0,
2842.00,0,0,
2843.00,0,0,
2844.00,0,0,
2845.00,0,0,
2846.00,0,0,
2847.00,0,0,
2848.00,0,0,
2849.00,0,0,
2850.00,0,0,
2851.00,0,0,
2852.00,0,0,
2853.00,0,0,
2854.00,0,0,
2855.00,0,0,
2856.00,0,0,
2857.00,0,0,
2858.00,0,0,
2859.00,0,0,
2860.00,0,0,
2861.00,0,0,
2862.00,0,0,
2863.00,0,0,
2864.00,0,0,
2865.00,0,0,
2866.00,0,0,
2867.00,0,0,
2868.00,0,0,
2869.00,0,0,
2870.00,0,0,
2871.00,0,0,
2872.00,0,0,
2873.00,0,0,
2874.00,0,0,
2875.00,0,0,
2876.00,0,0,
2877.00,0,0,
2878.00,0,0,
2879.00,0,0,
2880.00,0,0,
2881.00,0,0,
2882.00,0,0,
2883.00,0,0,
2884.00,0,0,
2885.00,0,0,
2886.00,0,0,
2887.00,0,0,
2888.00,0,0,
2889.00,0,0,
2890.00,0,0,
2891.00,0,0,
2892.00,0,0,
2893.00,0,0,
2894.00,0,0,
2895.00,0,0,
2896.00,0,0,
2897.00,0,0,
2898.00,0,0,
2899.00,0,0,
2900.00,0,0,
2901.00,0,0,
2902.00,0,0,
2903.00,0,0,
2904.00,0,0,
2905.00,0,0,
2906.00,0,0,
2907.00,0,0,
2908.00,0,0,
2909.00,0,0,
2910.00,0,0,
2911.00,0,0,
2912.00,0,0,
2913.00,0,0,
2914.00,0,0,
2915.00,0,0,
2916.00,0,0,
2917.00,0,0,
2918.00,0,0,
2919.00,0,0,
2920.00,0,0,
2921.00,0,0,
2922.00,0,0,
2923.00,0,0,
2924.00,0,0,
2925.00,0,0,
2926.00,0,0,
2927.00,0,0,
2928.00,0,0,
2929.00,0,0,
2930.00,0,0,
2931.00,0,0,
2932.00,0,0,
2933.00,0,0,
2934.00,0,0,
2935.00,0,0,
2936.00,0,0,
2937.00,0,0,
2938.00,0,0,
2939.00,0,0,
2940.00,0,0,
2941.00,0,0,
2942.00,0,0,
2943.00,0,0,
2944.00,0,0,
2945.00,0,0,
2946.00,0,0,
2947.00,0,0,
2948.00,0,0,
2949.00,0,0,
2950.00,0,0,
2951.00,0,0,
2952.00,0,0,
2953.00,0,0,
2954.00,0,0,
2955.00,0,0,
2956.00,0,0,
2957.00,0,0,
2958.00,0,0,
2959.00,0,0,
2960.00,0,0,
2961.00,0,0,
2962.00,0,0,
2963.00,0,0,
2964.00,0,0,
2965.00,0,0,
2966.00,0,0,
2967.00,0,0,
2968.00,0,0,
2969.00,0,0,
2970.00,0,0,
2971.00,0,0,
2972.00,0,0,
2973.00,0,0,
2974.00,0,0,
2975.00,0,0,
2976.00,0,0,
2977.00,0,0,
2978.00,0,0,
2979.00,0,0,
2980.00,0,0,
2981.00,0,0,
2982.00,0,0,
2983.00,0,0,
2984.00,0,0,
2985.00,0,0,
2986.00,0,0,
2987.00,0,0,
2988.00,0,0,
2989.00,0,0,
2990.00,0,0,
2991.00,0,0,
2992.00,0,0,
2993.00,0,0,
2994.00,0,0,
2995.00,0,0,
2996.00,0,0,
2997.00,0,0,
2998.00,0,0,
2999.00,0,0,
3000.00,0,0,
3001.00,0,0,
3002.00,0,0,
3003.00,0,0,
3004.00,0,0,
3005.00,0,0,
3006.00,0,0,
3007.00,0,0,
3008.00,0,0,
3009.00,0,0,
3010.00,0,0,
3011.00,0,0,
3012.00,0,0,
3013.00,0,0,
3014.00,0,0,
3015.00,0,0,
3016.00,0,0,
3017.00,0,0,
3018.00,0,0,
3019.00,0,0,
3020.00,0,0,
3021.00,0,0,
3022.00,0,0,
3023.00,0,0,
3024.00,0,0,
3025.00,0,0,
3026.00,0,0,
3027.00,0,0,
3028.00,0,0,
3029.00,0,0,
3030.00,0,0,
3031.00,0,0,
3032.00,0,0,
3033.00,0,0,
3034.00,0,0,
3035.00,0,0,
3036.00,0,0,
3037.00,0,0,
3038.00,0,0,
3039.00,0,0,
3040.00,0,0,
3041.00,0,0,
3042.00,0,0,
3043.00,0,0,
3044.00,0,0,
3045.00,0,0,
3046.00,0,0,
3047.00,0,0,
3048.00,0,0,
3049.00,0,0,
3050.00,0,0,
3051.00,0,0,
3052.00,0,0,
3053.00,0,0,
3054.00,0,0,
3055.00,0,0,
3056.00,0,0,
3057.00,0,0,
3058.00,0,0,
3059.00,0,0,
3060.00,0,0,
3061.00,0,0,
3062.00,0,0,
3063.00,0,0,
3064.00,0,0,
3065.00,0,0,
3066.00,0,0,
3067.00,0,0,
3068.00,0,0,
3069.00,0,0,
3070.00,0,0,
3071.00,0,0,
3072.00,0,0,
3073.00,0,0,
3074.00,0,0,
3075.00,0,0,
3076.00,0,0,
3077.00,0,0,
3078.00,0,0,
3079.00,0,0,
3080.00,0,0,
3081.00,0,0,
3082.00,0,0,
3083.00,0,0,
3084.00,0,0,
3085.00,0,0,
3086.00,0,0,
3087.00,0,0,
3088.00,0,0,
3089.00,0,0,
3090.00,0,0,
3091.00,0,0,
3092.00,0,0,
3093.00,0,0,
3094.00,0,0,
3095.00,0,0,
3096.00,0,0,
3097.00,0,0,
3098.00,0,0,
3099.00,0,0,
3100.00,0,0,
3101.00,0,0,
3102.00,0,0,
3103.00,0,0,
3104.00,0,0,
3105.00,0,0,
3106.00,0,0,
3107.00,0.01,0,
3108.00,0,0.02,
3109.00,0,0,
3110.00,0,0,
3111.00,0,0,
3112.00,0,0,
3113.00,0,0,
3114.00,0,0,
3115.00,0,0,
3116.00,0.01,0,
3117.00,0,0,
3118.00,0,0,
3119.00,0.01,0,
3120.00,0.01,0,
3121.00,0,0,
3122.00,0,0,
3123.00,0.02,0,
3124.00,0,0,
3125.00,0,0.01,
3126.00,0.01,0,
3127.00,0.01,0,
3128.00,0,0,
3129.00,0.02,0.01,
3130.00,0,0,
3131.00,0,0,
3132.00,0,0,
3133.00,0.01,0,
3134.00,0,0,
3135.00,0,0,
3136.00,0.01,0,
3137.00,0,0.01,
3138.00,0,0,
3139.00,0.01,0,
3140.00,0,0,
3141.00,0,0,
3142.00,0,0,
3143.00,0,0,
3144.00,0,0,
3145.00,0,0,
3146.00,0.01,0,
3147.00,0.02,0.01,
3148.00,0.02,0.01,
3149.00,0.01,0.02,
3150.00,0.01,0.01,
3151.00,0.02,0.01,
3152.00,0.01,0.01,
3153.00,0.01,0.01,
3154.00,0.03,0.04,
3155.00,0.01,0.02,
3156.00,0.02,0.01,
3157.00,0,0,
3158.00,0,0,
3159.00,0,0,
3160.00,0,0,
3161.00,0,0,
3162.00,0,0,
3163.00,0,0,
3164.00,0.01,0,
3165.00,0.04,0,
3166.00,0.01,0,
3167.00,0.01,0,
3168.00,0,0,
3169.00,0.01,0,
3170.00,0.02,0,
3171.00,0.04,0,
3172.00,0.03,0,
3173.00,0.03,0,
3174.00,0.02,0,
3175.00,0.03,0,
3176.00,0,0,
3177.00,0,0,
3178.00,0,0,
3179.00,0.01,0,
3180.00,0,0,
3181.00,0,0,
3182.00,0,0,
3183.00,0,0,
3184.00,0,0,
3185.00,0,0,
3186.00,0,0,
3187.00,0,0,
3188.00,0,0,
3189.00,0,0,
3190.00,0,0,
3191.00,0,0,
3192.00,0,0,
3193.00,0,0,
3194.00,0,0,
3195.00,0,0,
3196.00,0,0,
3197.00,0,0,
3198.00,0,0,
3199.00,0,0,
3200.00,0,0,
3201.00,0,0,
3202.00,0,0,
3203.00,0,0,
3204.00,0,0,
3205.00,0,0,
3206.00,0,0,
3207.00,0,0,
3208.00,0,0,
3209.00,0,0,
3210.00,0,0,
3211.00,0,0,
3212.00,0,0,
3213.00,0,0,
3214.00,0,0,
3215.00,0,0,
3216.00,0,0,
3217.00,0,0,
3218.00,0,0,
3219.00,0,0,
3220.00,0,0,
3221.00,0,0,
3222.00,0,0,
3223.00,0,0,
3224.00,0,0,
3225.00,0,0,
3226.00,0,0,
3227.00,0,0,
3228.00,0,0,
3229.00,0,0,
3230.00,0,0,
3231.00,0,0,
3232.00,0,0,
3233.00,0,0,
3234.00,0,0,
3235.00,0,0,
3236.00,0,0,
3237.00,0,0,
3238.00,0,0,
3239.00,0,0,
3240.00,0,0,
3241.00,0,0,
3242.00,0,0,
3243.00,0,0,
3244.00,0.01,0,
3245.00,0,0,
3246.00,0,0,
3247.00,0,0,
3248.00,0,0,
3249.00,0,0,
3250.00,0,0,
3251.00,0,0,
3252.00,0,0,
3253.00,0,0,
3254.00,0,0,
3255.00,0,0,
3256.00,0,0,
3257.00,0,0,
3258.00,0,0,
3259.00,0,0,
3260.00,0,0,
3261.00,0,0,
3262.00,0,0,
3263.00,0,0,
3264.00,0,0,
3265.00,0,0,
3266.00,0,0,
3267.00,0,0,
3268.00,0,0,
3269.00,0,0,
3270.00,0,0,
3271.00,0,0,
3272.00,0,0,
3273.00,0,0,
3274.00,0,0,
3275.00,0,0,
3276.00,0,0,
3277.00,0,0,
3278.00,0,0,
3279.00,0,0,
3280.00,0,0,
3281.00,0,0,
3282.00,0,0,
3283.00,0,0,
3284.00,0,0,
3285.00,0,0,
3286.00,0,0,
